STATIONS_ID,MESS_DATUM_BEGINN,MESS_DATUM_ENDE,QN_4,MO_TT,MO_TX,MO_TN,date_start,date_end,geo_lon,geo_lat,height,name,state
1358,19040801,19040831,1,12.04,16.02,7.78,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19040901,19040930,1,6.66,9.88,3.74,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19041001,19041031,1,3.66,5.65,1.09,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19041101,19041130,1,-1.77,0.02,-4.35,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19041201,19041231,1,-2.75,-0.91,-5.02,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050101,19050131,1,-7.78,-5.99,-10.45,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050201,19050228,1,-4.37,-2.91,-6.48,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050301,19050331,1,-1.15,0.28,-3.33,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050401,19050430,1,-0.46,1.7,-3.13,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050501,19050531,1,6.35,9.78,2.78,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050601,19050630,1,11.77,15.59,7.97,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050701,19050731,1,13.07,16.67,9.9,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050801,19050831,1,11.29,14.96,8.15,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19050901,19050930,1,7.3,9.87,5.27,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19051001,19051031,1,-1.95,-0.7,-3.25,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19051101,19051130,1,-2.01,-0.57,-3.29,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19051201,19051231,1,-3.41,-1.83,-5.07,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060101,19060131,1,-4.55,-2.79,-6.37,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060201,19060228,1,-4.88,-2.84,-7.56,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060301,19060331,1,-4.03,-1.59,-7.06,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060401,19060430,1,3.04,6.12,-0.98,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060501,19060531,1,8.18,11.51,4.3,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060601,19060630,1,8.76,11.46,5.37,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060701,19060731,1,11.91,15.25,8.39,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060801,19060831,1,11.08,14.62,8.05,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19060901,19060930,1,7.04,9.38,5.3,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19061001,19061031,1,5.35,7.89,3.23,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19061101,19061130,1,1.65,3.98,-0.48,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19061201,19061231,1,-6.67,-4.59,-10.44,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070101,19070131,1,-5.96,-4.12,-8.98,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070201,19070228,1,-6.31,-4.31,-9.09,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070301,19070331,1,-3.49,-1.5,-6.44,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070401,19070430,1,-0.84,1.41,-3.68,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070501,19070531,1,8.14,11.27,3.33,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070601,19070630,1,10.33,13.39,5.84,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070701,19070731,1,9.17,12.54,5.67,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070801,19070831,1,11.05,14.65,7.31,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19070901,19070930,1,8.86,12.51,4.78,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19071001,19071031,1,7.93,10.54,4.36,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19071101,19071130,1,-0.06,1.82,-2.86,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19071201,19071231,1,-3.9,-1.89,-6.06,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080101,19080131,1,-4.75,-2.36,-7.61,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080201,19080229,1,-5.43,-3.52,-7.81,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080301,19080331,1,-3.95,-2.29,-6.79,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080401,19080430,1,-0.92,1.5,-3.71,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080501,19080531,1,8.14,11.37,4.69,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080601,19080630,1,11.61,15.14,8.61,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080701,19080731,1,11.31,14.14,8.33,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080801,19080831,1,8.38,10.74,5.77,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19080901,19080930,1,6.42,9.19,3.81,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19081001,19081031,1,5.12,8.39,1.67,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19081101,19081130,1,-3.22,-0.58,-6.2,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19081201,19081231,1,-4.78,-2.82,-7.36,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090101,19090131,1,-6.23,-3.51,-8.91,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090201,19090228,1,-8.77,-5.31,-11.59,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090301,19090331,1,-4.46,-1.87,-7.2,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090401,19090430,1,1.43,5.65,-2.23,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090501,19090531,1,5.26,9.4,0.57,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090601,19090630,1,9.29,13.59,5.2,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090701,19090731,1,9.34,12.83,6.16,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090801,19090831,1,11.03,15.44,7.75,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19090901,19090930,1,8.12,11.24,5.49,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19091001,19091031,1,5.89,8.93,3.47,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19091101,19091130,1,-4.25,-2.38,-6.35,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19091201,19091231,1,-3.78,-1.57,-6.33,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100101,19100131,1,-4.85,-2.93,-7.06,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100201,19100228,1,-3.15,-1.03,-5.54,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100301,19100331,1,-1.88,0.99,-4.78,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100401,19100430,1,0.99,3.92,-2.42,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100501,19100531,1,6.98,10.1,2.8,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100601,19100630,1,10.55,14.87,6.97,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100701,19100731,1,9.44,13.13,6.62,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100801,19100831,1,10.25,14.84,7.49,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19100901,19100930,1,6.43,10.32,4.17,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19101001,19101031,1,4.38,8.14,1.77,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19101101,19101130,1,-3.6,-1.26,-5.87,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19101201,19101230,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19101201,19101231,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110101,19110131,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110201,19110228,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110301,19110331,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110401,19110430,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110501,19110531,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110601,19110630,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110701,19110731,1,13.87,16.91,11.24,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110801,19110831,1,14.26,17.7,11.52,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19110901,19110930,1,9.35,13.53,6.09,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19111001,19111031,1,3.14,5.58,0.91,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19111101,19111130,1,-0.31,1.32,-2,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19111201,19111220,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120101,19120131,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120201,19120229,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120301,19120331,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120401,19120430,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120501,19120531,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120601,19120630,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120701,19120731,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120801,19120831,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19120901,19120930,1,2.41,4.71,0.37,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19121001,19121031,1,1.45,4.59,-1.1,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19121101,19121130,1,-3.97,-1.04,-5.94,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19121201,19121231,1,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130101,19130131,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130201,19130228,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130301,19130331,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130401,19130430,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130501,19130531,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130601,19130630,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130701,19130731,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130801,19130831,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19130901,19130930,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19131001,19131031,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19131101,19131130,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19131201,19131231,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140101,19140131,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140201,19140228,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140301,19140331,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140401,19140430,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140501,19140531,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140601,19140630,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140701,19140731,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140801,19140831,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19140901,19140930,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19141001,19141031,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19141101,19141130,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19141201,19141231,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150101,19150131,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150201,19150228,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150301,19150331,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150401,19150430,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150501,19150531,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150601,19150630,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150701,19150731,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150801,19150831,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19150901,19150930,NA,NA,NA,NA,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19151001,19151031,1,0.88,2.46,-0.64,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19151101,19151130,1,-3.69,-1.65,-5.94,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19151201,19151231,1,-0.67,1.86,-3.53,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160101,19160131,1,-2.38,-0.4,-4.69,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160201,19160229,1,-4.7,-2.37,-7.47,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160301,19160331,1,-0.22,2.42,-2.54,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160401,19160430,1,2.35,5.46,-0.81,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160501,19160531,1,7.3,11.68,3.45,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160601,19160630,1,6.57,10.57,3.51,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160701,19160731,1,10.13,13.6,7.35,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160801,19160831,1,9.94,13.29,7.25,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19160901,19160930,1,6.45,9.58,3.88,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19161001,19161031,1,2.32,4.93,-0.09,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19161101,19161130,1,0.07,2.75,-2.56,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19161201,19161231,1,-2.9,-0.89,-5.33,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170101,19170131,1,-8.27,-5.83,-10.74,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170201,19170228,1,-7.23,-4.45,-10.36,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170301,19170331,1,-6.44,-3.95,-9.53,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170401,19170430,1,-2.45,-0.08,-5.31,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170501,19170531,1,8.87,13.25,4.55,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170601,19170630,1,13.65,18.52,9.35,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170701,19170731,1,11.95,15.95,8.22,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170801,19170831,1,11.13,15.33,8.15,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19170901,19170930,1,9.85,13.99,6.77,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19171001,19171031,1,1.87,4.55,-0.59,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19171101,19171130,1,-1.26,0.6,-3.73,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19171201,19171231,1,-6.75,-3.87,-9.69,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180101,19180131,1,-2.2,0.76,-5.55,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180201,19180228,1,-2.29,0.41,-4.91,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180301,19180331,1,-1.75,1.61,-4.49,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180401,19180430,1,4.1,7.56,1.26,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180501,19180531,1,8.33,12.42,4.34,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180601,19180630,1,6.47,10.76,2.83,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180701,19180731,1,10.74,14.82,7.35,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180801,19180831,1,10.28,13.61,7.26,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19180901,19180930,1,7.83,11.38,4.85,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19181001,19181031,1,3.01,5.63,0.45,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19181101,19181130,1,-2,1.08,-4.63,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19181201,19181231,1,-1.84,0.85,-4.38,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190101,19190131,1,-4.3,-1.47,-7,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190201,19190228,1,-4.44,-2.41,-6.56,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190301,19190331,1,-3.13,-0.4,-5.64,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190401,19190430,1,-1.34,1.35,-3.83,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190501,19190531,1,4.25,8.09,0.75,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190601,19190630,1,8.89,12.85,5.39,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190701,19190731,1,8.4,11.75,5.55,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190801,19190831,1,10.31,14.52,6.65,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19190901,19190930,1,10.71,14.46,7.82,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19191001,19191031,1,0.45,2.98,-1.94,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19191101,19191130,1,-4.2,-1.53,-6.97,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19191201,19191231,1,-3.74,-1.08,-6.86,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200101,19200131,1,-3.2,-0.3,-6.11,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200201,19200229,1,-0.68,2.55,-4.43,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200301,19200331,1,0.36,3.96,-2.84,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200401,19200430,1,3.76,7.11,0.71,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200501,19200531,1,8.42,12.68,4.64,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200601,19200630,1,7.97,11.78,4.96,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200701,19200731,1,12.16,16.61,8.69,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200801,19200831,1,9.53,13.12,6.78,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19200901,19200930,1,7.68,10.72,5.33,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19201001,19201031,1,1.78,5.34,-1.18,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19201101,19201130,1,-1.26,1.86,-4.42,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19201201,19201231,1,-3.43,-1.44,-5.64,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210101,19210131,1,-2.05,0.19,-4.58,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210201,19210228,1,-4.48,-2.2,-6.2,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210301,19210331,1,0.77,4.81,-2.3,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210401,19210430,1,1.5,5.47,-1.62,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210501,19210531,1,8.5,12.2,4.75,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210601,19210630,1,7.93,11.89,4.26,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210701,19210731,1,13.26,17.81,9.38,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210801,19210831,1,12.28,16.97,8.65,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19210901,19210930,1,8.4,12.7,4.96,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19211001,19211031,1,6.9,10.73,3.97,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19211101,19211130,1,-3.32,-0.52,-6.18,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19211201,19211231,1,-4.12,-1.3,-6.63,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220101,19220131,1,-8.34,-5.8,-11.68,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220201,19220228,1,-5.52,-2.47,-8.51,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220301,19220331,1,-2.26,0.94,-4.91,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220401,19220430,1,-1.07,2.04,-4,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220501,19220531,1,7.42,11.81,3.69,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220601,19220630,1,9.89,14.36,6.5,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220701,19220731,1,9.93,13.91,6.4,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220801,19220831,1,9.71,13.38,6.61,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19220901,19220930,1,4.97,7.97,2.53,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19221001,19221031,1,-0.78,1.7,-2.95,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19221101,19221130,1,-3.04,-0.83,-5.52,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19221201,19221231,1,-3.22,-1.43,-5.23,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19230101,19230131,1,-4.96,-3.1,-7.2,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19230201,19230228,1,-5.41,-3.49,-7.45,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19230301,19230331,1,-0.46,1.8,-2.64,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19230401,19230430,1,0.07,3.5,-3.1,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19230501,19230531,1,6.42,10.75,2.81,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19230601,19230630,1,4.38,7.51,1.74,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19230701,19230731,1,12.73,16.78,9.01,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
1358,19230801,19230831,1,10.11,14.58,6.69,19911101,20190128,12.9535,50.4283,1213,Fichtelberg,Sachsen
